%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
3363992000000,327746,3363992000000,world,-2.53923110165,0.292292088496,1.91442313057,0.00208165349218,0.00337683817749,0.395909751838,-0.918280856864
3364002000000,327747,3364002000000,world,-2.53824108461,0.291230866371,1.91442302838,0.00206590462983,0.00334430619805,0.395559044794,-0.918432136707
3364012000000,327748,3364012000000,world,-2.53725534801,0.290175809432,1.91442291355,0.00204555402918,0.00330128141709,0.395208170349,-0.918583376368
3364022000000,327749,3364022000000,world,-2.53627387243,0.289126889266,1.91442278715,0.0020214080322,0.00324959322195,0.394857129764,-0.91873456511
3364032000000,327750,3364032000000,world,-2.53529661941,0.288084057076,1.91442265032,0.00199414829483,0.00319078710336,0.394505924751,-0.918885693428
3364042000000,327751,3364042000000,world,-2.534323535,0.287047247508,1.9144225043,0.0019643566444,0.00312618143797,0.394154557302,-0.919036752938
3364052000000,327752,3364052000000,world,-2.53335455355,0.286016382789,1.91442235033,0.0019325521969,0.00305695328016,0.393803029487,-0.919187736127
3364062000000,327753,3364062000000,world,-2.53238959977,0.284991374923,1.91442218963,0.00189919747794,0.0029841522004,0.393451343411,-0.919338636332
3364072000000,327754,3364072000000,world,-2.53142859039,0.283972127501,1.91442202345,0.00186470125743,0.002908706478,0.393099501209,-0.919489447718
3364082000000,327755,3364082000000,world,-2.53046597058,0.282952827192,1.91442185503,0.00172608123026,0.00258950827694,0.392748010196,-0.919640862282
3364092000000,327756,3364092000000,world,-2.52948805043,0.281919200504,1.91442163751,0.00123560505194,0.00144565008774,0.392398347583,-0.919793411691
3364102000000,327757,3364102000000,world,-2.52851240049,0.28088961927,1.91442134314,0.000755874050551,0.000325611033812,0.392049002761,-0.919943966808
3364112000000,327758,3364112000000,world,-2.52754106658,0.279866201082,1.91442102228,0.000356315456059,-0.000607668851969,0.391699525727,-0.920092922113
3364122000000,327759,3364122000000,world,-2.52657144856,0.278846221077,1.9144206992,1.3784941668e-05,-0.00140825053525,0.391350054497,-0.920240811682
3364132000000,327760,3364132000000,world,-2.52560176664,0.277827816457,1.91442038565,-0.000283072182509,-0.00210265448385,0.391000569553,-0.920387990645
3364142000000,327761,3364142000000,world,-2.52463077868,0.276809687925,1.91442008927,-0.000538428976224,-0.00270056358372,0.390651076218,-0.920534710752
3364152000000,327762,3364152000000,world,-2.52365740077,0.275790703866,1.91441981304,-0.00075613768252,-0.0032109133549,0.39030154285,-0.920681173882
3364162000000,327763,3364162000000,world,-2.52268067748,0.274769869092,1.91441955628,-0.000940042002326,-0.00364263138829,0.389951947745,-0.920827522399
3364172000000,327764,3364172000000,world,-2.52169978703,0.273746329691,1.91441931621,-0.00109363862529,-0.0040038409204,0.389602261071,-0.920973860313
3364182000000,327765,3364182000000,world,-2.5207157961,0.272721178504,1.91441912673,-0.00118722123989,-0.00422413102011,0.389252547223,-0.921120622776
3364188000000,327766,3364192000000,world,-2.51973254251,0.271698350452,1.91441907886,-0.00114413690481,-0.00412174384801,0.388902958264,-0.921268794235
3364202000000,327767,3364202000000,world,-2.51874386365,0.270671495972,1.91441903944,-0.00108140822806,-0.00397329515821,0.388553190771,-0.921417094167
3364212000000,327768,3364212000000,world,-2.51774863124,0.269639458982,1.91441897692,-0.00102402173805,-0.00383792081416,0.388203164944,-0.921565257847
3364222000000,327769,3364222000000,world,-2.5167472952,0.268602705633,1.91441889815,-0.000967390289352,-0.00370471207165,0.38785290211,-0.921713331567
3364232000000,327770,3364232000000,world,-2.5157401263,0.267561517555,1.91441880736,-0.000910179662155,-0.00357044713133,0.387502411053,-0.921861326289
3364242000000,327771,3364242000000,world,-2.51472728971,0.266516068345,1.91441870634,-0.000853029479196,-0.00343659192362,0.387151697049,-0.922009232952
3364253000000,327772,3364252000000,world,-2.51370895613,0.265466537436,1.91441859682,-0.000796463305027,-0.00330434513043,0.386800763693,-0.922157045278
3364262000000,327773,3364262000000,world,-2.51268530412,0.264413112411,1.91441848056,-0.000740813135542,-0.00317445601204,0.38644961547,-0.922304759138
3364272000000,327774,3364272000000,world,-2.5116565121,0.26335598072,1.91441835928,-0.000686347437363,-0.00304752765698,0.386098256384,-0.922452371627
3364282000000,327775,3364282000000,world,-2.5106253252,0.262297931341,1.91441827803,-0.000586316889239,-0.002811745397,0.385746780806,-0.922600222967
3364292000000,327776,3364292000000,world,-2.50959833528,0.261245633904,1.91441832907,-0.000327640671237,-0.00219625327651,0.385395565955,-0.922748788601
3364303000000,327777,3364302000000,world,-2.50856744298,0.260190874729,1.91441835582,-7.45429798156e-05,-0.00159352127111,0.385044436734,-0.922896655576
3364313000000,327778,3364312000000,world,-2.5075317845,0.2591327893,1.91441833825,0.000140941077244,-0.00108031586924,0.384693235752,-0.923043838298
3364322000000,327779,3364322000000,world,-2.50649267473,0.25807271587,1.91441829437,0.000328839025107,-0.000632694917454,0.384341973065,-0.923190521671
3364334000000,327780,3364332000000,world,-2.50545105198,0.257011608684,1.91441823539,0.000494093412927,-0.000238851790116,0.383990617279,-0.92333683164
3364342000000,327781,3364342000000,world,-2.50440760199,0.255950165191,1.91441816777,0.000638510658024,0.000105502717123,0.383639158453,-0.923482851641
3364352000000,327782,3364352000000,world,-2.50336293239,0.254889002427,1.91441809603,0.000763810845124,0.000404448913605,0.383287576164,-0.923628652096
3364362000000,327783,3364362000000,world,-2.50231758575,0.253828670459,1.91441802328,0.000871756693478,0.000662171462027,0.382935857746,-0.92377428543
3364372000000,327784,3364372000000,world,-2.50127203683,0.252769649685,1.91441795162,0.000963989541331,0.000882566266265,0.382583989828,-0.923919792259
3364382000000,327785,3364382000000,world,-2.50022492953,0.25171059123,1.9144178737,0.00101022825592,0.000992378946049,0.382232040662,-0.924065290829
3364392000000,327786,3364392000000,world,-2.4991721851,0.250647439138,1.91441776961,0.000934914106982,0.000808626258074,0.381880192019,-0.924211009999
3364402000000,327787,3364402000000,world,-2.49811978052,0.249586169154,1.91441767019,0.00085005172981,0.000601841463134,0.381528209661,-0.924356608908
3364412000000,327788,3364412000000,world,-2.49706869401,0.24852775582,1.91441758513,0.000778708022419,0.000427848417294,0.38117600303,-0.924502063423
3364422000000,327789,3364422000000,world,-2.49601835887,0.247471634039,1.91441751371,0.00071542674413,0.000273444438231,0.380823591812,-0.924647395125
3364432000000,327790,3364432000000,world,-2.49496841879,0.246417449372,1.91441745532,0.000657990657627,0.000133243788078,0.380470977504,-0.924792617061
3364446000000,327791,3364442000000,world,-2.49391865049,0.245364979985,1.91441740992,0.000606176337271,6.69402578798e-06,0.380118164423,-0.924937734975
3364452000000,327792,3364452000000,world,-2.49286884921,0.244314022693,1.91441737738,0.000559725483791,-0.000106837909083,0.37976515345,-0.925082754957
3364462000000,327793,3364462000000,world,-2.49181882336,0.243264387656,1.91441735738,0.000518266704743,-0.000208258015837,0.379411947969,-0.925227681042
3364472000000,327794,3364472000000,world,-2.49076839982,0.242215903626,1.91441734939,0.00048143439243,-0.000298457273256,0.379058550699,-0.925372516496
3364482000000,327795,3364482000000,world,-2.48971631039,0.241167323104,1.91441734271,0.000429203688567,-0.000426358593688,0.378704992106,-0.925517240767
3364492000000,327796,3364492000000,world,-2.48865962741,0.24011577502,1.91441730886,0.000313651583961,-0.000709235352211,0.378351390775,-0.92566172207
3364502000000,327797,3364502000000,world,-2.48760180058,0.239064655277,1.91441728124,0.00020303635029,-0.000980384715086,0.377997697826,-0.925805993748
3364512000000,327798,3364512000000,world,-2.48654317157,0.238014298082,1.91441726971,0.000110555035246,-0.00120747822893,0.377643859222,-0.925950131144
3364522000000,327799,3364522000000,world,-2.48548314907,0.236964122786,1.91441727229,3.18247897034e-05,-0.00140119729824,0.377289876893,-0.926094155271
3364532000000,327800,3364532000000,world,-2.48442131083,0.235913716008,1.91441728727,-3.54440587736e-05,-0.00156711940672,0.376935742315,-0.926238084429
